Fake_Id,Designation,Recruitment_Type,Account_code,Avg_In_Tim,Avg_Out_Tim,Avg_Office_hr,Avg_Bay_hr,Avg_Break_hr,Avg_Cafeteria,Avg_OOO_hr,Unbilled,Half_Day,Full_Day,Online_Checkin,Exemptions,Unallocated,avg_in_time_hr,avg_office_hours,avg_break_hours,avg_ooo_hours,total_leaves,unbilled_flag,unallocated_flag,bay_hours,cafeteria_hours,efficiency,break_utilization,punctuality,absenteeism_days,burnout_hours,Cluster,Behavior_Type,Name
98,TDS,Campus-2023,Skills Development,10:45:24,20:44:18,9:57:19,8:43:31,1:13:47,0:25:43,0:48:04,Billed,3,7,0,7,No,10.75,9.95,1.2166666666666668,0.8,10,0,0,8.716666666666667,0.4166666666666667,87.60469011725294,0.1222780569514238,1.75,8.5,0.9499999999999992,2,Erratic / At-Risk,Jason Shah MD
215,TDS,Campus-2022,Mars,12:12:46,22:06:23,9:53:33,8:42:55,1:10:38,0:43:24,0:27:14,Billed,0,13,0,2,No,12.2,9.883333333333333,1.1666666666666667,0.45,13,0,0,8.7,0.7166666666666667,88.02698145025295,0.118043844856661,3.1999999999999997,13,0.8833333333333329,2,Erratic / At-Risk,Anthony Wells
20,TDS,Campus 2024,Dell,11:59:21,21:54:54,9:56:00,8:42:50,1:13:10,0:33:18,0:39:51,Billed,0,2,1,3,No,11.983333333333333,9.933333333333334,1.2166666666666668,0.65,2,0,0,8.7,0.55,87.58389261744965,0.12248322147651,2.9833333333333325,2,0.9333333333333336,2,Erratic / At-Risk,Michael Tucker
514,TDS,Ragnarok TDS2,Mars,9:03:14,18:58:55,9:55:50,8:42:34,1:13:15,0:24:43,0:48:32,Unbilled,2,12,0,10,Yes,9.05,9.916666666666666,1.2166666666666668,0.8,14,1,1,8.7,0.4,87.73109243697479,0.1226890756302521,0.0500000000000007,13,0.916666666666666,0,Consistent Performer,Cheryl Rogers
372,TDS,Campus 2024,Bristol-Myers Squibb,12:15:37,21:55:04,9:39:05,8:42:24,0:56:41,0:23:26,0:33:14,Billed,2,10,5,8,No,12.25,9.65,0.9333333333333332,0.55,12,0,0,8.7,0.3833333333333333,90.15544041450777,0.0967184801381692,3.25,11,0.6500000000000004,1,Late Starter,Bonnie Cardenas
286,TDS,Campus-2023,Skills Development,11:10:06,21:31:18,10:22:09,8:42:04,1:40:05,0:23:02,1:17:02,Billed,0,18,0,7,No,11.166666666666666,10.366666666666667,1.6666666666666663,1.2833333333333332,18,0,0,8.7,0.3833333333333333,83.92282958199357,0.1607717041800642,2.166666666666666,18,1.3666666666666671,2,Erratic / At-Risk,Katelyn Norton
457,TDS,Campus-2023,Walmart,12:52:33,22:39:32,9:46:09,8:41:59,1:04:09,0:31:32,0:32:37,Billed,0,11,1,11,No,12.866666666666667,9.766666666666667,1.0666666666666669,0.5333333333333333,11,0,0,8.683333333333334,0.5166666666666667,88.90784982935152,0.1092150170648464,3.866666666666667,11,0.7666666666666675,1,Late Starter,Michael Dalton
22,TDS,Campus-2023,Mars,10:01:45,20:54:00,10:52:09,8:41:42,2:10:27,0:21:59,1:48:27,Unbilled,1,10,0,7,Yes,10.016666666666667,10.866666666666667,2.1666666666666665,1.8,11,1,1,8.683333333333334,0.35,79.9079754601227,0.1993865030674846,1.0166666666666675,10.5,1.8666666666666671,0,Consistent Performer,Barbara Ruiz MD
1290,AL,Campus-2019,Abbvie,13:02:40,22:52:25,9:49:50,8:40:38,1:09:11,0:03:09,1:06:02,Unbilled,7,32,0,20,No,13.033333333333331,9.816666666666666,1.15,1.1,39,1,0,8.666666666666666,0.05,88.28522920203736,0.1171477079796264,4.033333333333333,35.5,0.8166666666666664,1,Late Starter,Makayla Rivas
334,TDS,Campus-2022,Coles,8:39:51,18:39:45,9:59:19,8:40:12,1:19:07,0:42:38,0:36:29,Unbilled,0,21,0,1,No,8.65,9.983333333333333,1.3166666666666669,0.6,21,1,0,8.666666666666666,0.7,86.81135225375625,0.1318864774624374,0.3499999999999996,21,0.9833333333333324,2,Erratic / At-Risk,Elizabeth Brown
18,TDS,Campus-2023,CHEVRON U.S.A. INC.,12:24:26,22:32:44,10:07:42,8:40:10,1:27:32,0:25:34,1:01:58,Billed,1,3,0,2,No,12.4,10.116666666666667,1.45,1.0166666666666666,4,0,0,8.666666666666666,0.4166666666666667,85.66721581548599,0.14332784184514,3.4000000000000004,3.5,1.1166666666666671,2,Erratic / At-Risk,Angel Buchanan
239,TDS,Campus-2022,Home Depot,12:08:01,22:00:50,9:54:26,8:40:10,1:14:15,0:47:16,0:26:59,Billed,1,11,0,9,No,12.133333333333333,9.9,1.2333333333333334,0.4333333333333333,12,0,0,8.666666666666666,0.7833333333333333,87.54208754208753,0.1245791245791245,3.133333333333333,11.5,0.9000000000000004,2,Erratic / At-Risk,Clifford Lang
1358,TDS,Ragnarok TDS2,Abbvie,12:13:48,21:52:41,9:36:50,8:39:26,0:57:23,0:12:33,0:44:50,Billed,3,22,0,60,No,12.216666666666669,9.6,0.95,0.7333333333333333,25,0,0,8.65,0.2,90.10416666666669,0.0989583333333333,3.216666666666667,23.5,0.5999999999999996,1,Late Starter,Lisa Swanson
1415,Con,Agency,L&D,12:19:32,21:42:43,9:21:36,8:39:25,0:42:10,0:08:55,0:33:15,Unbilled,4,124,0,0,Yes,12.316666666666666,9.35,0.7,0.55,128,1,1,8.65,0.1333333333333333,92.51336898395722,0.0748663101604278,3.3166666666666664,126,0.3499999999999996,0,Consistent Performer,James Howard
1255,TDS,Campus-2022,Abbvie,12:06:06,21:47:38,9:40:44,8:39:22,1:01:22,0:22:44,0:38:37,Billed,3,15,0,29,No,12.1,9.666666666666666,1.0166666666666666,0.6333333333333333,18,0,0,8.65,0.3666666666666666,89.48275862068967,0.1051724137931034,3.1,16.5,0.6666666666666661,1,Late Starter,Dawn Hudson
30,TDS,Campus 2024,T Mobile,11:34:13,21:45:34,10:11:22,8:38:35,1:32:47,0:28:13,1:04:33,Billed,2,7,0,2,No,11.566666666666666,10.183333333333334,1.5333333333333332,1.0666666666666669,9,0,0,8.633333333333333,0.4666666666666667,84.77905073649754,0.1505728314238952,2.5666666666666664,8,1.1833333333333336,2,Erratic / At-Risk,Brian Lamb
1082,TDS,Campus-2022,J&J Inc,12:12:45,22:04:36,9:51:55,8:38:29,1:13:25,0:24:05,0:49:19,Billed,7,18,0,28,No,12.2,9.85,1.2166666666666668,0.8166666666666667,25,0,0,8.633333333333333,0.4,87.64805414551607,0.1235194585448392,3.1999999999999997,21.5,0.8499999999999996,2,Erratic / At-Risk,Katherine Briggs
184,TDS,Campus-2022,T Mobile,13:02:56,23:00:37,9:57:50,8:38:23,1:19:26,0:27:21,0:52:05,Billed,1,9,0,12,No,13.033333333333331,9.95,1.3166666666666669,0.8666666666666667,10,0,0,8.633333333333333,0.45,86.76716917922948,0.1323283082077052,4.033333333333333,9.5,0.9499999999999992,1,Late Starter,Taylor Martinez
503,TDS,Campus-2023,CHEVRON U.S.A. INC.,11:25:10,21:17:15,9:52:30,8:38:15,1:14:14,0:13:40,1:00:33,Billed,2,13,0,12,No,11.416666666666666,9.866666666666667,1.2333333333333334,1,15,0,0,8.633333333333333,0.2166666666666666,87.49999999999999,0.125,2.416666666666666,14,0.8666666666666671,2,Erratic / At-Risk,Jeffrey Smith
31,TDS,Campus 2024,Mars,11:47:48,21:55:38,10:07:56,8:37:59,1:29:56,0:37:09,0:52:47,Unbilled,2,8,0,2,No,11.783333333333331,10.116666666666667,1.4833333333333334,0.8666666666666667,10,1,0,8.616666666666667,0.6166666666666667,85.17298187808896,0.1466227347611202,2.783333333333333,9,1.1166666666666671,2,Erratic / At-Risk,Robert Davis
71,TDS,Campus-2022,Abbott Laboratories,12:06:28,22:36:16,10:30:01,8:37:59,1:52:01,0:55:16,0:56:45,Billed,1,1,1,19,No,12.1,10.5,1.8666666666666667,0.9333333333333332,2,0,0,8.616666666666667,0.9166666666666666,82.06349206349208,0.1777777777777777,3.1,1.5,1.5,2,Erratic / At-Risk,Renee Mitchell
78,TDS,Campus-2022,Home Depot,12:05:42,21:59:36,9:53:39,8:37:55,1:15:44,0:44:36,0:31:07,Billed,4,9,0,4,No,12.083333333333334,9.883333333333333,1.25,0.5166666666666667,13,0,0,8.616666666666667,0.7333333333333333,87.18381112984824,0.1264755480607082,3.083333333333334,11,0.8833333333333329,2,Erratic / At-Risk,Jeremy Christian
170,TDS,Campus-2023,Bristol-Myers Squibb,10:46:38,21:08:12,10:21:18,8:37:42,1:43:36,0:37:11,1:06:24,Billed,1,0,0,17,No,10.766666666666667,10.35,1.7166666666666668,1.1,1,0,0,8.616666666666667,0.6166666666666667,83.25281803542673,0.1658615136876006,1.7666666666666675,0.5,1.3499999999999996,2,Erratic / At-Risk,Jonathan Hensley
220,TDS,Campus-2023,Mars,12:10:16,22:08:50,9:58:54,8:37:41,1:21:13,0:35:17,0:45:55,Billed,0,16,0,4,No,12.166666666666666,9.966666666666669,1.35,0.75,16,0,0,8.616666666666667,0.5833333333333334,86.45484949832777,0.1354515050167224,3.166666666666666,16,0.9666666666666668,2,Erratic / At-Risk,Maurice Davies
504,TDS,Campus-2022,Walmart eCommerce,11:46:53,21:49:29,10:02:16,8:36:40,1:25:35,0:25:53,0:59:42,Unbilled,3,15,0,21,Yes,11.766666666666667,10.033333333333331,1.4166666666666667,0.9833333333333332,18,1,1,8.6,0.4166666666666667,85.71428571428571,0.1411960132890365,2.7666666666666675,16.5,1.0333333333333332,0,Consistent Performer,Andrew Cross MD
914,TDS,Campus 2024,Dell,12:27:22,22:20:52,9:52:53,8:36:26,1:16:26,0:43:40,0:32:46,Billed,3,27,0,12,No,12.45,9.866666666666667,1.2666666666666666,0.5333333333333333,30,0,0,8.6,0.7166666666666667,87.16216216216215,0.1283783783783783,3.4499999999999997,28.5,0.8666666666666671,1,Late Starter,Michael Brown
10,TDS,Campus-2023,Walmart,13:10:55,23:26:56,10:15:46,8:36:24,1:39:22,0:57:18,0:42:03,Unbilled,0,2,0,3,No,13.166666666666666,10.25,1.65,0.7,2,1,0,8.6,0.95,83.90243902439025,0.1609756097560975,4.166666666666666,2,1.25,1,Late Starter,Jacob Martinez
337,TDS,Campus 2024,Home Depot,12:16:53,21:38:20,9:20:48,8:36:18,0:44:29,0:17:27,0:27:01,Unbilled,0,12,0,3,No,12.266666666666667,9.333333333333334,0.7333333333333333,0.45,12,1,0,8.6,0.2833333333333333,92.14285714285714,0.0785714285714285,3.2666666666666675,12,0.3333333333333339,1,Late Starter,Leah Hernandez
1408,AL,Lateral,Bristol-Myers Squibb,13:43:50,22:57:41,9:14:48,8:36:16,0:38:32,0:00:00,0:38:32,Unbilled,17,27,69,62,No,13.716666666666669,9.233333333333333,0.6333333333333333,0.6333333333333333,44,1,0,8.6,0,93.14079422382672,0.0685920577617328,4.716666666666667,35.5,0.2333333333333325,1,Late Starter,Erica Flores
238,TDS,Campus 2024,Dell,12:59:30,22:23:29,9:24:40,8:36:13,0:48:27,0:20:32,0:27:54,Billed,1,7,0,7,No,12.983333333333333,9.4,0.8,0.45,8,0,0,8.6,0.3333333333333333,91.48936170212764,0.0851063829787234,3.983333333333333,7.5,0.4000000000000003,1,Late Starter,Gina Hickman
261,AL,Ragnarok TDS2,J&J Inc,12:39:16,23:23:14,10:44:30,8:35:03,2:09:26,0:18:29,1:50:56,Billed,2,11,1,23,No,12.65,10.733333333333333,2.15,1.8333333333333333,13,0,0,8.583333333333334,0.3,79.96894409937889,0.2003105590062112,3.65,12,1.7333333333333325,2,Erratic / At-Risk,Tara Phillips
97,TDS,Campus-2022,J&J Inc,12:15:29,22:11:09,9:57:02,8:34:14,1:22:48,0:20:03,1:02:44,Unbilled,0,5,0,8,No,12.25,9.95,1.3666666666666667,1.0333333333333334,5,1,0,8.566666666666666,0.3333333333333333,86.09715242881072,0.1373534338358459,3.25,5,0.9499999999999992,2,Erratic / At-Risk,Laurie Harris
56,TDS,MAAL 2024,BMO,11:46:51,21:37:00,9:51:07,8:34:11,1:16:56,0:49:38,0:27:18,Billed,1,8,0,4,No,11.766666666666667,9.85,1.2666666666666666,0.45,9,0,0,8.566666666666666,0.8166666666666667,86.97123519458545,0.1285956006768189,2.7666666666666675,8.5,0.8499999999999996,2,Erratic / At-Risk,Ariel Smith
275,TDS,Campus-2023,Microsoft,13:19:26,23:10:08,9:50:26,8:34:08,1:16:18,0:19:26,0:56:52,Billed,0,7,0,13,No,13.316666666666666,9.833333333333334,1.2666666666666666,0.9333333333333332,7,0,0,8.566666666666666,0.3166666666666666,87.11864406779661,0.1288135593220339,4.316666666666666,7,0.8333333333333339,1,Late Starter,Crystal Erickson
1015,TDS,Campus-2022,Engineering Improvement,11:35:38,21:57:18,10:22:38,8:34:07,1:48:30,0:59:50,0:48:40,Unbilled,3,12,0,9,No,11.583333333333334,10.366666666666667,1.8,0.8,15,1,0,8.566666666666666,0.9833333333333332,82.63665594855306,0.1736334405144694,2.583333333333334,13.5,1.3666666666666671,2,Erratic / At-Risk,Sarah Johnson
148,TDS,Campus-2023,Mars,11:31:37,21:55:28,10:24:12,8:33:49,1:50:23,0:12:09,1:38:13,Unbilled,4,4,0,13,No,11.516666666666667,10.4,1.8333333333333333,1.6333333333333333,8,1,0,8.55,0.2,82.21153846153847,0.1762820512820513,2.5166666666666675,6,1.4000000000000004,2,Erratic / At-Risk,Ashley French
1017,TDS,Campus-2023,Bristol-Myers Squibb,11:15:21,21:01:19,9:45:38,8:33:12,1:12:26,0:22:04,0:50:21,Billed,2,10,6,22,No,11.25,9.75,1.2,0.8333333333333334,12,0,0,8.55,0.3666666666666666,87.69230769230771,0.123076923076923,2.25,11,0.75,2,Erratic / At-Risk,Melanie Hill
818,TDS,Campus-2022,Engineering Improvement,10:57:28,20:55:11,9:57:23,8:33:11,1:24:11,0:49:04,0:35:07,Unbilled,1,11,0,4,No,10.95,9.95,1.4,0.5833333333333334,12,1,0,8.55,0.8166666666666667,85.92964824120605,0.1407035175879397,1.9499999999999995,11.5,0.9499999999999992,2,Erratic / At-Risk,Angela Marquez
50,TDS,Campus-2023,Microsoft,10:14:02,20:08:47,9:54:31,8:32:51,1:21:40,0:21:57,0:59:42,Billed,0,8,0,1,No,10.233333333333333,9.9,1.35,0.9833333333333332,8,0,0,8.533333333333333,0.35,86.19528619528619,0.1363636363636363,1.2333333333333325,8,0.9000000000000004,2,Erratic / At-Risk,Joseph Frank
250,TDS,Ragnarok TDS2,CHEVRON U.S.A. INC.,12:12:13,22:10:34,9:58:01,8:32:46,1:25:14,0:58:24,0:26:49,Billed,0,3,7,7,No,12.2,9.966666666666669,1.4166666666666667,0.4333333333333333,3,0,0,8.533333333333333,0.9666666666666668,85.61872909698997,0.1421404682274247,3.1999999999999997,3,0.9666666666666668,2,Erratic / At-Risk,Amy Anderson
58,TDS,Campus 2024,Southwest,11:39:21,21:44:13,10:05:03,8:32:18,1:32:44,0:29:23,1:03:21,Billed,0,9,0,4,No,11.65,10.083333333333334,1.5333333333333332,1.05,9,0,0,8.533333333333333,0.4833333333333333,84.62809917355372,0.1520661157024793,2.6500000000000004,9,1.083333333333334,2,Erratic / At-Risk,Patricia Goodwin
257,TDS,Campus-2023,Abbvie,11:42:15,21:32:01,9:49:13,8:32:13,1:16:59,0:20:13,0:56:45,Billed,2,6,0,8,No,11.7,9.816666666666666,1.2666666666666666,0.9333333333333332,8,0,0,8.533333333333333,0.3333333333333333,86.92699490662139,0.1290322580645161,2.6999999999999997,7,0.8166666666666664,2,Erratic / At-Risk,Amanda Estrada
25,AL,Lateral,Engineering Improvement,11:09:42,21:20:28,10:10:17,8:32:01,1:38:15,0:39:30,0:58:45,Unbilled,2,3,0,7,No,11.15,10.166666666666666,1.6333333333333333,0.9666666666666668,5,1,0,8.533333333333333,0.65,83.93442622950819,0.160655737704918,2.1500000000000004,4,1.166666666666666,2,Erratic / At-Risk,Kimberly Richard
557,AL,Campus-2020,NCLH,13:16:02,22:50:52,9:34:30,8:31:47,1:02:43,0:23:40,0:39:02,Unbilled,0,4,0,19,No,13.266666666666667,9.566666666666666,1.0333333333333334,0.65,4,1,0,8.516666666666667,0.3833333333333333,89.02439024390245,0.1080139372822299,4.266666666666668,4,0.5666666666666664,1,Late Starter,Keith Brooks
118,TDS,Campus 2024,J&J Inc,11:55:15,21:38:52,9:42:46,8:31:30,1:11:15,0:34:50,0:36:24,Billed,1,7,0,7,No,11.916666666666666,9.7,1.1833333333333331,0.6,8,0,0,8.516666666666667,0.5666666666666667,87.80068728522338,0.1219931271477663,2.916666666666666,7.5,0.6999999999999993,2,Erratic / At-Risk,Alex Rios
628,TDS,Campus-2022,Mars,10:20:00,20:35:14,10:14:45,8:31:11,1:43:33,0:42:22,1:01:11,Unbilled,1,16,0,24,Yes,10.333333333333334,10.233333333333333,1.7166666666666668,1.0166666666666666,17,1,1,8.516666666666667,0.7,83.22475570032574,0.1677524429967427,1.333333333333334,16.5,1.2333333333333325,0,Consistent Performer,Mary Krueger
833,TDS,Campus-2022,Skills Development,11:17:19,21:23:08,10:06:17,8:30:53,1:35:24,0:51:50,0:43:33,Billed,2,30,0,6,No,11.283333333333331,10.1,1.5833333333333337,0.7166666666666667,32,0,0,8.5,0.85,84.15841584158417,0.1567656765676567,2.283333333333333,31,1.0999999999999996,2,Erratic / At-Risk,Shannon Wilson
199,TDS,Campus-2023,J&J Inc,11:43:38,21:48:40,10:04:15,8:30:36,1:33:39,0:31:00,1:02:39,Billed,1,7,1,15,No,11.716666666666669,10.066666666666666,1.55,1.0333333333333334,8,0,0,8.5,0.5166666666666667,84.43708609271523,0.1539735099337748,2.716666666666667,7.5,1.0666666666666664,2,Erratic / At-Risk,Eric Curtis
1054,AL,Campus-2021,CHEVRON U.S.A. INC.,12:49:57,22:51:18,10:01:27,8:30:33,1:30:53,0:17:15,1:13:38,Unbilled,14,13,0,48,No,12.816666666666666,10.016666666666667,1.5,1.2166666666666668,27,1,0,8.5,0.2833333333333333,84.85856905158069,0.1497504159733776,3.8166666666666655,20,1.0166666666666675,1,Late Starter,Luis Huerta
354,TDS,Campus-2022,Coles,8:17:35,18:04:14,9:46:34,8:30:27,1:16:06,0:38:54,0:37:11,Unbilled,1,15,0,1,No,8.283333333333333,9.766666666666667,1.2666666666666666,0.6166666666666667,16,1,0,8.5,0.6333333333333333,87.03071672354949,0.1296928327645051,0.7166666666666668,15.5,0.7666666666666675,2,Erratic / At-Risk,Krista Campbell
43,AL,Campus-2019,"Gilead Sciences, Inc.",13:49:36,0:57:17,11:07:13,8:30:02,2:37:10,0:40:15,1:56:55,Unbilled,18,14,1,5,No,13.816666666666666,11.116666666666667,2.6166666666666667,1.9333333333333331,32,1,0,8.5,0.6666666666666666,76.46176911544228,0.2353823088455772,4.816666666666666,23,2.116666666666667,3,Silent Overworker,Christopher Martinez
1037,AL,Lateral,RECURSION,12:03:37,21:34:06,9:30:09,8:29:36,1:00:32,0:25:00,0:35:32,Billed,9,10,0,27,No,12.05,9.5,1,0.5833333333333334,19,0,0,8.483333333333333,0.4166666666666667,89.29824561403508,0.1052631578947368,3.0500000000000007,14.5,0.5,1,Late Starter,Jennifer Jacobs
271,TDS,Campus 2024,Bristol-Myers Squibb,11:07:54,20:43:40,9:35:43,8:28:50,1:06:52,0:20:19,0:46:33,Billed,0,11,0,6,No,11.116666666666667,9.583333333333334,1.1,0.7666666666666667,11,0,0,8.466666666666667,0.3333333333333333,88.34782608695652,0.1147826086956521,2.116666666666667,11,0.5833333333333339,2,Erratic / At-Risk,Kevin Small
400,TDS,Campus-2022,Home Depot,11:41:10,21:56:29,10:15:13,8:28:37,1:46:35,0:45:36,1:00:59,Billed,0,7,0,14,No,11.683333333333334,10.25,1.7666666666666666,1,7,0,0,8.466666666666667,0.75,82.60162601626017,0.1723577235772357,2.6833333333333336,7,1.25,2,Erratic / At-Risk,Jeffrey Holmes
319,TDS,MAAL 2024,Envista,12:13:31,21:55:59,9:43:17,8:28:20,1:14:57,0:41:04,0:33:52,Billed,2,12,0,10,No,12.216666666666669,9.716666666666669,1.2333333333333334,0.55,14,0,0,8.466666666666667,0.6833333333333333,87.13550600343054,0.1269296740994854,3.216666666666667,13,0.7166666666666668,1,Late Starter,Stephanie Goodman
61,TDS,Campus 2024,Microsoft,12:38:38,22:24:41,9:45:23,8:28:13,1:17:10,0:31:12,0:45:57,Unbilled,0,7,0,1,No,12.633333333333333,9.75,1.2833333333333332,0.75,7,1,0,8.466666666666667,0.5166666666666667,86.83760683760684,0.1316239316239316,3.633333333333333,7,0.75,1,Late Starter,Terry Osborn
163,TDS,Campus-2023,T Mobile,12:30:12,22:23:12,9:53:09,8:28:04,1:25:04,0:26:40,0:58:23,Billed,0,8,0,4,No,12.5,9.883333333333333,1.4166666666666667,0.9666666666666668,8,0,0,8.466666666666667,0.4333333333333333,85.66610455311974,0.1433389544688027,3.5,8,0.8833333333333329,1,Late Starter,William Holland
978,AL,Campus-2019,J&J Inc,11:21:00,21:16:48,9:55:11,8:27:43,1:27:27,0:30:52,0:56:34,Unbilled,5,3,33,37,No,11.35,9.916666666666666,1.45,0.9333333333333332,8,1,0,8.45,0.5,85.21008403361344,0.146218487394958,2.35,5.5,0.916666666666666,2,Erratic / At-Risk,Felicia Barron
1416,Con,Agency,L&D,12:02:24,21:42:36,9:40:51,8:27:29,1:13:21,0:05:30,1:07:51,Unbilled,6,135,0,0,Yes,12.033333333333331,9.666666666666666,1.2166666666666668,1.1166666666666667,141,1,1,8.45,0.0833333333333333,87.41379310344828,0.1258620689655172,3.033333333333333,138,0.6666666666666661,0,Consistent Performer,Deanna Baldwin
838,TDS,Campus-2022,Mars,12:26:24,22:24:28,9:58:09,8:27:24,1:30:45,0:47:03,0:43:41,Billed,2,21,1,18,No,12.433333333333334,9.966666666666669,1.5,0.7166666666666667,23,0,0,8.45,0.7833333333333333,84.78260869565216,0.1505016722408027,3.4333333333333336,22,0.9666666666666668,1,Late Starter,Donna Davis
811,AL,Campus-2021,J&J Inc,12:16:15,22:04:25,9:48:43,8:27:10,1:21:33,0:18:21,1:03:11,Unbilled,0,12,1,22,No,12.266666666666667,9.8,1.35,1.05,12,1,0,8.45,0.3,86.22448979591836,0.1377551020408163,3.2666666666666675,12,0.8000000000000007,1,Late Starter,Morgan Robbins
398,AL,Lateral,Sanofi,12:29:16,22:13:45,9:44:27,8:26:22,1:18:05,0:27:35,0:50:29,Unbilled,4,5,0,14,No,12.483333333333333,9.733333333333333,1.3,0.8333333333333334,9,1,0,8.433333333333334,0.45,86.64383561643837,0.1335616438356164,3.4833333333333325,7,0.7333333333333325,1,Late Starter,Tiffany Hamilton
637,TDS,Campus-2022,Mars,13:08:10,22:16:59,9:08:50,8:26:04,0:42:46,0:10:47,0:31:59,Billed,4,7,0,13,No,13.133333333333333,9.133333333333333,0.7,0.5166666666666667,11,0,0,8.433333333333334,0.1666666666666666,92.33576642335768,0.0766423357664233,4.133333333333333,9,0.1333333333333328,1,Late Starter,Kevin Velasquez
382,TDS,Campus-2022,Skills Development,12:38:47,22:22:36,9:45:16,8:26:03,1:19:13,0:30:49,0:48:23,Unbilled,0,12,0,15,No,12.633333333333333,9.75,1.3166666666666669,0.8,12,1,0,8.433333333333334,0.5,86.4957264957265,0.135042735042735,3.633333333333333,12,0.75,1,Late Starter,Amber Munoz
109,TDS,Campus-2022,Home Depot,12:12:47,22:03:13,9:52:32,8:26:01,1:26:31,0:48:24,0:38:06,Billed,2,7,3,5,No,12.2,9.866666666666667,1.4333333333333331,0.6333333333333333,9,0,0,8.433333333333334,0.8,85.47297297297297,0.1452702702702702,3.1999999999999997,8,0.8666666666666671,2,Erratic / At-Risk,Austin Martin
487,TDS,Campus-2023,Microsoft,13:18:01,22:41:21,9:23:05,8:25:46,0:57:18,0:34:38,0:22:39,Billed,2,9,0,11,No,13.3,9.383333333333333,0.95,0.3666666666666666,11,0,0,8.416666666666666,0.5666666666666667,89.69804618117229,0.1012433392539964,4.300000000000001,10,0.3833333333333328,1,Late Starter,Kristy White
27,TDS,Campus 2024,Microsoft,12:06:29,22:16:21,10:12:17,8:25:45,1:46:32,1:01:48,0:44:43,Billed,4,8,0,1,No,12.1,10.2,1.7666666666666666,0.7333333333333333,12,0,0,8.416666666666666,1.0166666666666666,82.51633986928104,0.1732026143790849,3.1,10,1.1999999999999993,2,Erratic / At-Risk,Richard Guerra
394,TDS,Campus 2024,Coles,8:35:10,18:08:22,9:33:27,8:25:45,1:07:41,0:38:40,0:29:01,Billed,1,10,0,5,No,8.583333333333334,9.55,1.1166666666666667,0.4833333333333333,11,0,0,8.416666666666666,0.6333333333333333,88.13263525305409,0.1169284467713787,0.4166666666666661,10.5,0.5500000000000007,2,Erratic / At-Risk,Shane Hall
96,TDS,Campus 2024,Microsoft,13:01:11,22:52:27,9:52:02,8:25:29,1:26:32,0:29:05,0:57:27,Billed,1,11,0,3,No,13.016666666666667,9.866666666666667,1.4333333333333331,0.95,12,0,0,8.416666666666666,0.4833333333333333,85.30405405405405,0.1452702702702702,4.016666666666668,11.5,0.8666666666666671,1,Late Starter,Zachary Barnett
624,TDS,Campus-2022,Southwest,12:16:02,22:41:04,10:25:25,8:25:17,2:00:07,1:17:39,0:42:28,Billed,1,13,0,18,No,12.266666666666667,10.416666666666666,2,0.7,14,0,0,8.416666666666666,1.2833333333333332,80.8,0.192,3.2666666666666675,13.5,1.416666666666666,2,Erratic / At-Risk,Chad Gibbs
14,TDS,Campus-2023,CHEVRON U.S.A. INC.,11:30:05,21:46:31,10:15:03,8:24:54,1:50:09,1:04:31,0:45:37,Billed,2,5,0,2,No,11.5,10.25,1.8333333333333333,0.75,7,0,0,8.4,1.0666666666666669,81.95121951219512,0.1788617886178861,2.5,6,1.25,2,Erratic / At-Risk,Natalie Peterson
